ID,Title,Year,POSTER_URL,Genres,SearchTitle
353,"Crow, The",1994,https://image.tmdb.org/t/p/w500/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,"['Action', 'Romance', 'Thriller']",crow the
3104,Midnight Run,1988,https://image.tmdb.org/t/p/w500/vT4hIPxQIfYPOwIQaTvOY2gHzJg.jpg,"['Action', 'Adventure', 'Comedy', 'Crime']",midnight run
1129,Escape from New York,1981,https://image.tmdb.org/t/p/w500/vH9llaphjAssRGi0k7e75tD40Ce.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",escape from new york
3426,Jungle Fever,1991,https://image.tmdb.org/t/p/w500/pw7cOdwCylBuiv6rvosBSkcgKEe.jpg,"['Drama', 'Romance']",jungle fever
1610,"Hunt for Red October, The",1990,https://image.tmdb.org/t/p/w500/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,"['Action', 'Thriller']",hunt for red october the
50,"Usual Suspects, The",1995,https://image.tmdb.org/t/p/w500/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg,"['Crime', 'Thriller']",usual suspects the
3022,"General, The",1927,https://image.tmdb.org/t/p/w500/qZKKwXyZ92K0mIRpf2FbCkQa7oO.jpg,['Comedy'],general the
3299,Hanging Up,2000,https://image.tmdb.org/t/p/w500/lnnFFGhIXi6ZDU3r29eKHKTHdq0.jpg,"['Comedy', 'Drama']",hanging up
2384,Babe: Pig in the City,1998,https://image.tmdb.org/t/p/w500/glO6LcTWUZcbxWT2SB4eRDnFSsP.jpg,"[""Children's"", 'Comedy']",babe pig in the city
2916,Total Recall,1990,https://image.tmdb.org/t/p/w500/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",total recall
2081,"Little Mermaid, The",1989,https://image.tmdb.org/t/p/w500/qEM80vqREgfjk7YhIbl4AgfZ47S.jpg,"['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",little mermaid the
2926,Hairspray,1988,https://image.tmdb.org/t/p/w500/fgMka3HtFvI5OgW1eYdR9XpySxH.jpg,"['Comedy', 'Drama']",hairspray
2561,True Crime,1999,https://image.tmdb.org/t/p/w500/nPYe83tWVSwVFRyWa6f5aaE7bbu.jpg,"['Crime', 'Thriller']",true crime
1247,"Graduate, The",1967,https://image.tmdb.org/t/p/w500/znN9T8QHkwOAHIEtLB6bC9pNd8k.jpg,"['Drama', 'Romance']",graduate the
2533,Escape from the Planet of the Apes,1971,https://image.tmdb.org/t/p/w500/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg,"['Action', 'Sci-Fi']",escape from the planet of the apes
3930,"Creature From the Black Lagoon, The",1954,https://image.tmdb.org/t/p/w500/euCzA2Exc70MpTDCVYih8tdE7z1.jpg,['Horror'],creature from the black lagoon the
3504,Network,1976,https://image.tmdb.org/t/p/w500/gZ8hhuVEQ78CLND09trZJ45Eiy8.jpg,"['Comedy', 'Drama']",network
1367,101 Dalmatians,1996,https://image.tmdb.org/t/p/w500/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg,"[""Children's"", 'Comedy']",101 dalmatians
3370,Betrayed,1988,https://image.tmdb.org/t/p/w500/37BAn5IK9SYjVE2S2JABpMXHtTX.jpg,"['Drama', 'Thriller']",betrayed
2846,"Adventures of Milo and Otis, The",1986,https://image.tmdb.org/t/p/w500/imHIqEfWRZuJ2vLow0UJ9aqjyEO.jpg,"[""Children's""]",adventures of milo and otis the
2140,"Dark Crystal, The",1982,https://image.tmdb.org/t/p/w500/q6UYtxTxpN68PCzjQ86cVX8t8CL.jpg,"[""Children's"", 'Fantasy', 'Sci-Fi']",dark crystal the
3408,Erin Brockovich,2000,https://image.tmdb.org/t/p/w500/jEMvWBWVjndZT0vJnLrRWi9ajea.jpg,['Drama'],erin brockovich
1256,Duck Soup,1933,https://image.tmdb.org/t/p/w500/31t63plEGKHhYuuCpC9bFWO9SBS.jpg,"['Comedy', 'War']",duck soup
2005,"Goonies, The",1985,https://image.tmdb.org/t/p/w500/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,"['Adventure', ""Children's"", 'Fantasy']",goonies the
222,Circle of Friends,1995,https://image.tmdb.org/t/p/w500/bnSBsGCIfGGiN68MSBIoviaoh9a.jpg,"['Drama', 'Romance']",circle of friends
2657,"Rocky Horror Picture Show, The",1975,https://image.tmdb.org/t/p/w500/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",rocky horror picture show the
3733,"Paper Chase, The",1973,https://image.tmdb.org/t/p/w500/xqdGdasqPEV1mtWGIA1x8mrWOAe.jpg,['Drama'],paper chase the
3206,Against All Odds,1984,https://image.tmdb.org/t/p/w500/Ac0m41QYoxYBfRoU4cL491vOfEv.jpg,['Romance'],against all odds
2997,Being John Malkovich,1999,https://image.tmdb.org/t/p/w500/xVSvIwRNzwXSs0CLefiiG6A96m4.jpg,['Comedy'],being john malkovich
780,Independence Day (ID4),1996,https://image.tmdb.org/t/p/w500/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,"['Action', 'Sci-Fi', 'War']",independence day id4
2232,Cube,1997,https://image.tmdb.org/t/p/w500/iNwm6fpDqQ4WjwhYI8EW6LPklod.jpg,"['Sci-Fi', 'Thriller']",cube
3527,Predator,1987,https://image.tmdb.org/t/p/w500/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,"['Action', 'Sci-Fi', 'Thriller']",predator
3578,Gladiator,2000,https://image.tmdb.org/t/p/w500/w0YjBWVfu689txEXZG3xa4Aev3i.jpg,"['Action', 'Drama']",gladiator
3093,McCabe & Mrs. Miller,1971,https://image.tmdb.org/t/p/w500/eQ9hDaTNpZ4wb7FWdqoJcOCJBve.jpg,"['Drama', 'Western']",mccabe mrs miller
1233,"Boat, The (Das Boot)",1981,https://image.tmdb.org/t/p/w500/kYkjQ5mTWXyHt2JFsu7sX5AjeMT.jpg,"['Action', 'Drama', 'War']",boat the das boot
647,Courage Under Fire,1996,https://image.tmdb.org/t/p/w500/vDJurMJkrx049AiXa3DJx5Zx7a4.jpg,"['Drama', 'War']",courage under fire
1213,GoodFellas,1990,https://image.tmdb.org/t/p/w500/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,"['Crime', 'Drama']",goodfellas
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,https://image.tmdb.org/t/p/w500/6x7MzQ6BOMlRzam1StcmPO9v61g.jpg,"['Sci-Fi', 'War']",dr strangelove or how i learned to stop worrying and love the bomb
1034,Freeway,1996,https://image.tmdb.org/t/p/w500/cxv8MRnpAhd4izS0yHHeQPgn6FR.jpg,['Crime'],freeway
3146,Deuce Bigalow: Male Gigolo,1999,https://image.tmdb.org/t/p/w500/w0UKAcY4fAPuQW2GhAoIMwutIA5.jpg,['Comedy'],deuce bigalow male gigolo
2301,History of the World: Part I,1981,https://image.tmdb.org/t/p/w500/6iAl78qZHT65erPXr2YW6Y54wlY.jpg,['Comedy'],history of the world part i
1682,"Truman Show, The",1998,https://image.tmdb.org/t/p/w500/vuza0WqY239yBXOadKlGwJsZJFE.jpg,['Drama'],truman show the
3526,Parenthood,1989,https://image.tmdb.org/t/p/w500/e51tNNQBJpJi9xkyuj0QFhyBcz7.jpg,"['Comedy', 'Drama']",parenthood
1513,Romy and Michele's High School Reunion,1997,https://image.tmdb.org/t/p/w500/dpX4AFvoCNr5dmqyTfJrOvSb8M4.jpg,['Comedy'],romy and micheles high school reunion
1665,Bean,1997,https://image.tmdb.org/t/p/w500/IwrDPrB4d2DMcpnGkvan46yINL.jpg,['Comedy'],bean
76,Screamers,1995,https://image.tmdb.org/t/p/w500/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,"['Sci-Fi', 'Thriller']",screamers
2334,"Siege, The",1998,https://image.tmdb.org/t/p/w500/jrqVxuV6pZbFEsT5kLePQYWTPFB.jpg,"['Action', 'Thriller']",siege the
1215,Army of Darkness,1993,https://image.tmdb.org/t/p/w500/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi']",army of darkness
1090,Platoon,1986,https://image.tmdb.org/t/p/w500/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,"['Drama', 'War']",platoon
1747,Wag the Dog,1997,https://image.tmdb.org/t/p/w500/rYoEQzMBlB40ZlwVoe6y5s8B58z.jpg,"['Comedy', 'Drama']",wag the dog
2858,American Beauty,1999,https://image.tmdb.org/t/p/w500/s5PXkDqS8W3K4wCPNZBzf10zycw.jpg,"['Comedy', 'Drama']",american beauty
2132,Who's Afraid of Virginia Woolf?,1966,https://image.tmdb.org/t/p/w500/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg,['Drama'],whos afraid of virginia woolf
3529,"Postman Always Rings Twice, The",1981,https://image.tmdb.org/t/p/w500/xH3sEe7AVQ1bevdKVoBqdXWu3f5.jpg,"['Crime', 'Thriller']",postman always rings twice the
39,Clueless,1995,https://image.tmdb.org/t/p/w500/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg,"['Comedy', 'Romance']",clueless
1374,Star Trek: The Wrath of Khan,1982,https://image.tmdb.org/t/p/w500/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,"['Action', 'Adventure', 'Sci-Fi']",star trek the wrath of khan
3863,"Cell, The",2000,https://image.tmdb.org/t/p/w500/koap5B3bQHQi3yaZ39vpWR66TGP.jpg,"['Sci-Fi', 'Thriller']",cell the
432,City Slickers II: The Legend of Curly's Gold,1994,https://image.tmdb.org/t/p/w500/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg,"['Comedy', 'Western']",city slickers ii the legend of curlys gold
2580,Go,1999,https://image.tmdb.org/t/p/w500/1b4JNGUsy0WAuHAVK2VPNCcvPGS.jpg,['Crime'],go
3418,Thelma & Louise,1991,https://image.tmdb.org/t/p/w500/vbRAGLzbC75QfiKD1lKjmnQGuph.jpg,"['Action', 'Drama']",thelma louise
356,Forrest Gump,1994,https://image.tmdb.org/t/p/w500/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,"['Comedy', 'Romance', 'War']",forrest gump
3078,Liberty Heights,1999,https://image.tmdb.org/t/p/w500/pFcUURqmwvvyq0eFzvDun8daPMX.jpg,['Drama'],liberty heights
1677,Critical Care,1997,https://image.tmdb.org/t/p/w500/p4UPT3vvdKHsv6PbhvvtFm8w5Zx.jpg,['Comedy'],critical care
2453,"Boy Who Could Fly, The",1986,https://image.tmdb.org/t/p/w500/eYOc7glRhPhyTDKZ05FuT1IdVzj.jpg,"['Drama', 'Fantasy']",boy who could fly the
1060,Swingers,1996,https://image.tmdb.org/t/p/w500/vsctdCbDHApN003Fs3QzJB8Nl9B.jpg,"['Comedy', 'Drama']",swingers
2763,"Thomas Crown Affair, The",1999,https://image.tmdb.org/t/p/w500/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg,"['Action', 'Thriller']",thomas crown affair the
912,Casablanca,1942,https://image.tmdb.org/t/p/w500/rG3aWYbYW5t5lq7sKKuXYhBuw7X.jpg,"['Drama', 'Romance', 'War']",casablanca
3190,Supernova,2000,https://image.tmdb.org/t/p/w500/c21Vwt4shqVxCQziFz0Hf91wSow.jpg,"['Adventure', 'Sci-Fi']",supernova
3099,Shampoo,1975,https://image.tmdb.org/t/p/w500/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,"['Comedy', 'Romance']",shampoo
1377,Batman Returns,1992,https://image.tmdb.org/t/p/w500/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,"['Action', 'Adventure', 'Comedy', 'Crime']",batman returns
2734,"Mosquito Coast, The",1986,https://image.tmdb.org/t/p/w500/8A1iDYSp8H5WORWZVCV3E3SpkGD.jpg,['Drama'],mosquito coast the
1949,"Man for All Seasons, A",1966,https://image.tmdb.org/t/p/w500/6TlEBiAA61YX4JuG6k3dOqEWbVP.jpg,['Drama'],man for all seasons a
3148,"Cider House Rules, The",1999,https://image.tmdb.org/t/p/w500/qAECAgqjSFRVZzEEGbFAZqZNiDh.jpg,['Drama'],cider house rules the
3257,"Bodyguard, The",1992,https://image.tmdb.org/t/p/w500/u4Rjt0slnaWmptbHKrUoKWIxmmb.jpg,"['Action', 'Drama', 'Romance', 'Thriller']",bodyguard the
1375,Star Trek III: The Search for Spock,1984,https://image.tmdb.org/t/p/w500/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg,"['Action', 'Adventure', 'Sci-Fi']",star trek iii the search for spock
3535,American Psycho,2000,https://image.tmdb.org/t/p/w500/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,"['Comedy', 'Horror', 'Thriller']",american psycho
3872,"Suddenly, Last Summer",1959,https://image.tmdb.org/t/p/w500/igma0zn9J5srRvOMDRnxyUDQXJL.jpg,['Drama'],suddenly last summer
2077,"Journey of Natty Gann, The",1985,https://image.tmdb.org/t/p/w500/kSAkhxgzSrdjiJzo9gXoqnY1d7R.jpg,"['Adventure', ""Children's""]",journey of natty gann the
2387,Very Bad Things,1998,https://image.tmdb.org/t/p/w500/rYmyRxF5e9fBdgcQScKu0CUtMy5.jpg,"['Comedy', 'Crime']",very bad things
3751,Chicken Run,2000,https://image.tmdb.org/t/p/w500/8XgmIsbpVamdhwcNVsYzohFZTtT.jpg,"['Animation', ""Children's"", 'Comedy']",chicken run
597,Pretty Woman,1990,https://image.tmdb.org/t/p/w500/dvcarc7TMrRp1C3jXPpn7PKce99.jpg,"['Comedy', 'Romance']",pretty woman
149,Amateur,1994,https://image.tmdb.org/t/p/w500/nWUvlNxKSMdegAoY5eMOqPwMKIb.jpg,"['Crime', 'Drama', 'Thriller']",amateur
3763,F/X,1986,https://image.tmdb.org/t/p/w500/nQuwGPekJ2AsaX8el9yWd7OT6xQ.jpg,"['Action', 'Crime', 'Thriller']",fx
3005,"Bone Collector, The",1999,https://image.tmdb.org/t/p/w500/7atMCqRaDpAOnGsteTRm17zmvN3.jpg,['Thriller'],bone collector the
1970,"Nightmare on Elm Street 3: Dream Warriors, A",1987,https://image.tmdb.org/t/p/w500/qbtZewU6EGvxi8yFVzwZ31NijLX.jpg,['Horror'],nightmare on elm street 3 dream warriors a
589,Terminator 2: Judgment Day,1991,https://image.tmdb.org/t/p/w500/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,"['Action', 'Sci-Fi', 'Thriller']",terminator 2 judgment day
1088,Dirty Dancing,1987,https://image.tmdb.org/t/p/w500/ySL7B4FgYZR5xFBWc7c7lssuCN9.jpg,"['Musical', 'Romance']",dirty dancing
3039,Trading Places,1983,https://image.tmdb.org/t/p/w500/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,['Comedy'],trading places
3379,On the Beach,1959,https://image.tmdb.org/t/p/w500/nDua3IliCFaiHURwR1d5oIceNK9.jpg,['Drama'],on the beach
3186,"Girl, Interrupted",1999,https://image.tmdb.org/t/p/w500/dOBdatHIVppvmRFw2z7bf9VKJr9.jpg,['Drama'],girl interrupted
1414,Mother,1996,https://image.tmdb.org/t/p/w500/fjny9chXPx69ln1LMJxbwi5yHMt.jpg,['Comedy'],mother
3698,"Running Man, The",1987,https://image.tmdb.org/t/p/w500/4tKUyNMhnhWeezI0AwLWc6tWyZG.jpg,"['Action', 'Adventure', 'Sci-Fi']",running man the
2193,Willow,1988,https://image.tmdb.org/t/p/w500/pAIRGMIdN7ZdZhflazdV2ezuJ9f.jpg,"['Action', 'Adventure', 'Fantasy']",willow
593,"Silence of the Lambs, The",1991,https://image.tmdb.org/t/p/w500/cU6gd6i1tnXnPzO2RaNcQp87y7h.jpg,"['Drama', 'Thriller']",silence of the lambs the
1748,Dark City,1998,https://image.tmdb.org/t/p/w500/7mkj8Vv5lpndZnjdHNBdIV4fhoh.jpg,"['Film-Noir', 'Sci-Fi', 'Thriller']",dark city
2087,Peter Pan,1953,https://image.tmdb.org/t/p/w500/mOR1Ks0EcXocwMV4EPv4letz0F5.jpg,"['Animation', ""Children's"", 'Fantasy', 'Musical']",peter pan
2599,Election,1999,https://image.tmdb.org/t/p/w500/A9YIjDThJYUmYGpzsS9JocBBtf6.jpg,['Comedy'],election
3254,Wayne's World 2,1993,https://image.tmdb.org/t/p/w500/72TBNPN06oo1myHqihwcCQVDl48.jpg,['Comedy'],waynes world 2
1429,Jackie Chan's First Strike,1996,https://image.tmdb.org/t/p/w500/bRHbteT4IORJOXY0Qrnb4FPXRS0.jpg,['Action'],jackie chans first strike
908,North by Northwest,1959,https://image.tmdb.org/t/p/w500/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg,"['Drama', 'Thriller']",north by northwest
2686,"Red Violin, The (Le Violon rouge)",1998,https://image.tmdb.org/t/p/w500/uPjq8PaNDhFQTzOu4Ce91f6BFgZ.jpg,"['Drama', 'Mystery']",red violin the le violon rouge
454,"Firm, The",1993,https://image.tmdb.org/t/p/w500/2nmD4YYgnfgdbidq0wwKJ151poM.jpg,"['Drama', 'Thriller']",firm the
2616,Dick Tracy,1990,https://image.tmdb.org/t/p/w500/AonBXZe8GwnW8f1TWI2KcewOsfS.jpg,"['Action', 'Crime']",dick tracy
1396,Sneakers,1992,https://image.tmdb.org/t/p/w500/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg,"['Crime', 'Drama', 'Sci-Fi']",sneakers
2174,Beetlejuice,1988,https://image.tmdb.org/t/p/w500/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,"['Comedy', 'Fantasy']",beetlejuice
3833,"Brain That Wouldn't Die, The",1962,https://image.tmdb.org/t/p/w500/npg6NH4maZ4NTTWzA71KNCTvQNG.jpg,"['Horror', 'Sci-Fi']",brain that wouldnt die the
3113,End of Days,1999,https://image.tmdb.org/t/p/w500/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,"['Action', 'Thriller']",end of days
1219,Psycho,1960,https://image.tmdb.org/t/p/w500/tY0OLFUsTXdvNppTpnNc4EVYy2z.jpg,"['Horror', 'Thriller']",psycho
2291,Edward Scissorhands,1990,https://image.tmdb.org/t/p/w500/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg,"['Drama', 'Romance']",edward scissorhands
1214,Alien,1979,https://image.tmdb.org/t/p/w500/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",alien
266,Legends of the Fall,1994,https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,"['Drama', 'Romance', 'War', 'Western']",legends of the fall
2529,Planet of the Apes,1968,https://image.tmdb.org/t/p/w500/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,"['Action', 'Sci-Fi']",planet of the apes
1259,Stand by Me,1986,https://image.tmdb.org/t/p/w500/wc7XQbfx6EIQqCuvmBMt3aisb2Y.jpg,"['Adventure', 'Comedy', 'Drama']",stand by me
652,"301, 302",1995,https://image.tmdb.org/t/p/w500/7gMh5BcWebJ5qy4M1529FjmK94H.jpg,['Mystery'],301 302
1648,"House of Yes, The",1997,https://image.tmdb.org/t/p/w500/qpBAO2pRB2qeHvd8gSY9Jy5ObF.jpg,"['Comedy', 'Drama', 'Thriller']",house of yes the
3484,"Skulls, The",2000,https://image.tmdb.org/t/p/w500/pYuggibfzm8LWgjnUKMMtii2430.jpg,['Thriller'],skulls the
2394,"Prince of Egypt, The",1998,https://image.tmdb.org/t/p/w500/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,"['Animation', 'Musical']",prince of egypt the
1220,"Blues Brothers, The",1980,https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg,"['Action', 'Comedy', 'Musical']",blues brothers the
1284,"Big Sleep, The",1946,https://image.tmdb.org/t/p/w500/8GQIPVoISizOE9t0R9NO2ypG9wa.jpg,"['Film-Noir', 'Mystery']",big sleep the
61,Eye for an Eye,1996,https://image.tmdb.org/t/p/w500/s6IeDuUx5AuF66RSk7njc9RJYxk.jpg,"['Drama', 'Thriller']",eye for an eye
3105,Awakenings,1990,https://image.tmdb.org/t/p/w500/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg,['Drama'],awakenings
3397,"Great Muppet Caper, The",1981,https://image.tmdb.org/t/p/w500/otcJx3KsIDR1sBOz1gryCy8joP.jpg,"[""Children's"", 'Comedy']",great muppet caper the
2994,"City, The",1998,https://image.tmdb.org/t/p/w500/ue3mp7z2EdoZuumtZNj2xEE4CN4.jpg,['Drama'],city the
3483,"Road to El Dorado, The",2000,https://image.tmdb.org/t/p/w500/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg,"['Animation', ""Children's""]",road to el dorado the
800,Lone Star,1996,https://image.tmdb.org/t/p/w500/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg,"['Drama', 'Mystery']",lone star
2485,She's All That,1999,https://image.tmdb.org/t/p/w500/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,"['Comedy', 'Romance']",shes all that
3087,Scrooged,1988,https://image.tmdb.org/t/p/w500/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg,['Comedy'],scrooged
2518,Night Shift,1982,https://image.tmdb.org/t/p/w500/9IqVWHddRBrlQQshIIeckEzEayI.jpg,['Comedy'],night shift
1967,Labyrinth,1986,https://image.tmdb.org/t/p/w500/bAMEKYoKIgvGlmHb0Luqux6Nn6s.jpg,"['Adventure', ""Children's"", 'Fantasy']",labyrinth
339,While You Were Sleeping,1995,https://image.tmdb.org/t/p/w500/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg,"['Comedy', 'Romance']",while you were sleeping
923,Citizen Kane,1941,https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,['Drama'],citizen kane
1005,D3: The Mighty Ducks,1996,https://image.tmdb.org/t/p/w500/wltMr1loUKSCaEV4EDgh21eCRI3.jpg,"[""Children's"", 'Comedy']",d3 the mighty ducks
1688,Anastasia,1997,https://image.tmdb.org/t/p/w500/26wHOXNt4XNn2lYT8i8pWx1JOP0.jpg,"['Animation', ""Children's"", 'Musical']",anastasia
158,Casper,1995,https://image.tmdb.org/t/p/w500/vCaVCizHfxuoczd9Dlcz7et61eJ.jpg,"['Adventure', ""Children's""]",casper
1611,My Own Private Idaho,1991,https://image.tmdb.org/t/p/w500/p9TF90Pb5yg2MNb2UztzyXktMm4.jpg,['Drama'],my own private idaho
260,Star Wars: Episode IV - A New Hope,1977,https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",star wars episode iv a new hope
2378,Police Academy,1984,https://image.tmdb.org/t/p/w500/m5a1U549gokC1kxsqgQoRb6XpFg.jpg,['Comedy'],police academy
1911,Doctor Dolittle,1998,https://image.tmdb.org/t/p/w500/rViuZo27U8wcZHGuRliv9LfmhjV.jpg,['Comedy'],doctor dolittle
448,Fearless,1993,https://image.tmdb.org/t/p/w500/5oQJ6HeNGWnEtP9Qyt5IZjuKI7j.jpg,['Drama'],fearless
3758,Communion,1989,https://image.tmdb.org/t/p/w500/5WsMyE6wwY2QbM3fpAePOX3e7pZ.jpg,"['Drama', 'Sci-Fi', 'Thriller']",communion
2116,"Lord of the Rings, The",1978,https://image.tmdb.org/t/p/w500/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg,"['Adventure', 'Animation', ""Children's"", 'Sci-Fi']",lord of the rings the
943,"Ghost and Mrs. Muir, The",1947,https://image.tmdb.org/t/p/w500/idoD3cwfwj86BPvVoWVgWhnT2xq.jpg,"['Drama', 'Romance']",ghost and mrs muir the
2090,"Rescuers, The",1977,https://image.tmdb.org/t/p/w500/4ge2Paneh5pGC5T9E953tjBE50r.jpg,"['Animation', ""Children's""]",rescuers the
253,Interview with the Vampire,1994,https://image.tmdb.org/t/p/w500/2162lAT2MP36MyJd2sttmj5du5T.jpg,"['Drama', 'Horror']",interview with the vampire
1293,Gandhi,1982,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg,['Drama'],gandhi
1291,Indiana Jones and the Last Crusade,1989,https://image.tmdb.org/t/p/w500/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,"['Action', 'Adventure']",indiana jones and the last crusade
1566,Hercules,1997,https://image.tmdb.org/t/p/w500/x02VMg4z7frtezt7bGSAw37mHqg.jpg,"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Musical']",hercules
1684,Mrs. Dalloway,1997,https://image.tmdb.org/t/p/w500/wG1HPrvQhiubzEWsD5zh67kXwfb.jpg,['Romance'],mrs dalloway
3507,"Odd Couple, The",1968,https://image.tmdb.org/t/p/w500/d3dKPpzEi7WfgmoMnMwWyQnd2ja.jpg,['Comedy'],odd couple the
2912,"Limey, The",1999,https://image.tmdb.org/t/p/w500/efAnFInZYrenNvBlLIXN2oLYyNc.jpg,"['Action', 'Crime', 'Drama']",limey the
2423,Christmas Vacation,1989,https://image.tmdb.org/t/p/w500/pJKKjFIItN4QTMGxa6P8ZxUHjei.jpg,['Comedy'],christmas vacation
527,Schindler's List,1993,https://image.tmdb.org/t/p/w500/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,"['Drama', 'War']",schindlers list
2383,Police Academy 6: City Under Siege,1989,https://image.tmdb.org/t/p/w500/gRFJ3xLewH1rwEplZBfKS4vGpFV.jpg,['Comedy'],police academy 6 city under siege
748,"Arrival, The",1996,https://image.tmdb.org/t/p/w500/m5HSlaNCzwV95rAriDmT19el5h1.jpg,"['Action', 'Sci-Fi', 'Thriller']",arrival the
2947,Goldfinger,1964,https://image.tmdb.org/t/p/w500/yNW09AHdvWwIXshiF0tMLr4bAWA.jpg,['Action'],goldfinger
2478,Three Amigos!,1986,https://image.tmdb.org/t/p/w500/tKcOxhaBpLdvo8lExbz5AgpuGwc.jpg,"['Comedy', 'Western']",three amigos
1653,Gattaca,1997,https://image.tmdb.org/t/p/w500/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,"['Drama', 'Sci-Fi', 'Thriller']",gattaca
1587,Conan the Barbarian,1982,https://image.tmdb.org/t/p/w500/vR6PzXsOfewD1kei8gMbepvwWC6.jpg,"['Action', 'Adventure']",conan the barbarian
3189,My Dog Skip,1999,https://image.tmdb.org/t/p/w500/44LHbH8pOxEBnSKDJsqTpKQ8jCI.jpg,['Comedy'],my dog skip
1645,"Devil's Advocate, The",1997,https://image.tmdb.org/t/p/w500/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,"['Crime', 'Horror', 'Mystery', 'Thriller']",devils advocate the
36,Dead Man Walking,1995,https://image.tmdb.org/t/p/w500/eShxyjhWoFl3BwsuEmVsr4nLaMZ.jpg,['Drama'],dead man walking
372,Reality Bites,1994,https://image.tmdb.org/t/p/w500/qGDhodtpkpxkrFqokenGNJlzt6w.jpg,"['Comedy', 'Drama']",reality bites
87,Dunston Checks In,1996,https://image.tmdb.org/t/p/w500/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,"[""Children's"", 'Comedy']",dunston checks in
47,Seven (Se7en),1995,https://image.tmdb.org/t/p/w500/h7904tdTu4O6EVX4UyesxtqF0xR.jpg,"['Crime', 'Thriller']",seven se7en
648,Mission: Impossible,1996,https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,"['Action', 'Adventure', 'Mystery']",mission impossible
3122,Santa Fe Trail,1940,https://image.tmdb.org/t/p/w500/uBtJzonmF9uOFrDXlqQuxTfMwl7.jpg,"['Drama', 'Romance', 'Western']",santa fe trail
